confintID,intyear,endint,locationid1,conflictID,external_nameid,actorID,support,country1,external_name,rebel,direct,directdate,directyear,directsource,directtext,directnote,proxy,proxydate,proxyyear,proxysource,proxytext,proxynote,indirect,indirectdate,indirectyear,indirectsource,indirecttext,indirectnote,covert,covertdate,covertyear,covertsource,coverttext,covertnote,threat,threatdate,threatyear,threatsource,threattext,threatnote,ambiguous,ambiguousdate,ambiguousyear,ambiguoussource,ambiguoustext,ambiguousnote,startdate,startdate2,ependdate,starty,startm,startd,st2y,st2m,st2d,endy,endm,endd,related,coder,alleged
352,1992,1993,750,152,771,1157,1,India,Bangladesh,PLA,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1,10/10/1992,1992,"(October 10, 1992, Saturday, BC cycle). Border tensions reportedly rise over Indian anti-immigrant drive. United Press International.","""Indian forces are continuing to build up along Bangladesh's southwestern border with India, as tension mounts between the two countries over alleged illegal immigrants, news reports said Saturday.""",not directly stated as rebels,1,01/05/1993,1993,"(January 5, 1993). Bangladesh Moslems mourn killing of five Ayodhya-bound marchers. Agence France Presse -- English.","""Moslem fundamentalists called a nationwide mourning and protest day for Tuesday after police reportedly killed five people and injured 100 when they fired on a crowd of up to 40,000 trying to march into neighbouring India.""","rebels not mentioned directly, could be considered self defense",1979-04-26,1982-07-31,,1979,4,26,1982,7,31,,,,,"kc, ms",0
355,1984,1987,780,157,750,1163,2,Sri Lanka (Ceylon),India,LTTE,0,0,,,,,0,0,,,,,1,1/8/1985,1985,MID 3037,"""From April 1984 the Sri Lankan navy began to run patrol boat in the Palk Strait [after Indian intervention]. . . then, despite the Indian warships that have moved to the strait, a Sri Lankan patrol vessel killed two Indian fishermen in Indian waters,"".",,0,0,,,,,1,6/3/1987,1987,MID 2778,"""On June 3, India attempted to send humanitarian aid to the Tamil rebels in Sri Lanka by dispatching 19 unarmed fishing boats to the island. Sri Lanka’s navy blocked the boats from reaching the island’s northern shore, leading to the Indian government decision to call off the mission after four hours of tense negotiations, in which India decided to back down because of “an implicit threat” from the Sri Lankan Navy.",,0,0,,,,,1975-07-27,1984-09-01,,1975,7,27,1984,9,1,,,,,"ts, ec",0
356,1984,1985,780,157,750,1164,2,Sri Lanka (Ceylon),India,TELO,0,0,,,,,0,0,,,,,1,1/8/1985,1985,MID 3037,"""From April 1984 the Sri Lankan navy began to run patrol boat in the Palk Strait [after Indian intervention]. . . then, despite the Indian warships that have moved to the strait, a Sri Lankan patrol vessel killed two Indian fishermen in Indian waters,"".",,0,0,,,,,1,6/3/1987,1987,MID 2778,"""On June 3, India attempted to send humanitarian aid to the Tamil rebels in Sri Lanka by dispatching 19 unarmed fishing boats to the island. Sri Lanka’s navy blocked the boats from reaching the island’s northern shore, leading to the Indian government decision to call off the mission after four hours of tense negotiations, in which India decided to back down because of “an implicit threat” from the Sri Lankan Navy.",,0,0,,,,,1975-07-27,1984-09-01,,1975,7,27,1984,9,1,,,,,"ts, ec",0
357,1985,1985,780,157,750,1165,2,Sri Lanka (Ceylon),India,EPRLF,0,0,,,,,0,0,,,,,1,1/8/1985,1985,MID 3037,"""From April 1984 the Sri Lankan navy began to run patrol boat in the Palk Strait [after Indian intervention]. . . then, despite the Indian warships that have moved to the strait, a Sri Lankan patrol vessel killed two Indian fishermen in Indian waters,"".",,0,0,,,,,1,6/3/1987,1987,MID 2778,"""On June 3, India attempted to send humanitarian aid to the Tamil rebels in Sri Lanka by dispatching 19 unarmed fishing boats to the island. Sri Lanka’s navy blocked the boats from reaching the island’s northern shore, leading to the Indian government decision to call off the mission after four hours of tense negotiations, in which India decided to back down because of “an implicit threat” from the Sri Lankan Navy.",,0,0,,,,,1975-07-27,1984-09-01,,1975,7,27,1984,9,1,,,,,"ts, ec",0
358,1993,1999,640,159,350,1166,1,Turkey,Greece,PKK,1,1996-2001,1996,"GSS, 4095","""After two Greek Cypriots were killed along the border in August 1996, tensions between Turkey and Greece continued to rise. In 1997, Russia agreed to arm Greek Cyprus with missiles; later in the year, Turkish jets “harassed” a plane transporting the Defense Minister of Greece. Incidents such as these continued through 2001. In 1999, Turkey charged a rebel leader with treason, and criticized Greece for hiding the rebel in their embassy while he was running from authorities. This conflict relates primarily to Cyprus and territorial rights of the Aegean Sea, making it a case of diversion on the part of the Turkish government. Greece did, however, use the civil war to its advantage in the conflict, meaning that this case deserves a secondary coding of direct intervention in an ongoing conflict.""",,0,0,,,,,0,0,,,,,0,0,,,,,1,06/1994,1994,"4040, GSS","""In early June, Turkey extended its airstrip as a sign of aggression towards Greece. Later that week, Greece attempted to widen its territorial rights in the Aegean Sea. Turkey warned that this could lead to retribution, and also accused Greece of allowing Kurdish rebels to operate in Athens. Tensions between Turkey and Greece continued for about a year, with actions including the downing of a Turkish plane and the militarization of the Aegean by Greece. Though Turkey did claim that Greece harbored Kurdish rebels, this seemed a minor part of the dispute, and seemed largely motivated by territorial issues between the two countries. Because it does not relate to the Turkish civil war, then, this case should be coded as one of diversion.""",,0,0,,,,,1983-05-01,1984-08-15,,1983,5,1,1984,8,15,,,,,"jm, ms",0
359,1986,1999,640,159,630,1166,2,Turkey,Iran,PKK,1,"06/29/1996,1993",1993,"(June 29, 1996, Saturday, BC cycle). Iran demands apology; Turkey denies attack. United Press International. ","""Iran demanded an official apology Saturday from Turkey over a deadly attack that Iran accuses Turkish helicopters of making over the border, Iran's government news agency said. But Turkey's Foreign Ministry insisted Saturday that its aircraft did not cross the border and protested a rock-throwing attack on a Turkish official by protesters in Iran, Turkish TV said. ...In 1993, 11 Turkish fighter jets raided the Ghasem Rish and Tozhal Valley regions near the area of the alleged helicopter attack, killing nine Iranians and wounding 19 others, the agency said. The subtext for the Turkey-Iran tension is Turkey's accusations that the Islamic Republic aids or offers sanctuary to the Kurdish rebels and Muslim extremists who oppose Turkey's secular government. Kurdish separatists have been fighting for 12 years in a bid to carve an independent Kurdistan out of southeastern Turkey -- on the other side of the Iranian border. """,,1,1992,1992,"(September 15, 1992). Iran, Turkey turn page in strained ties. Agence France Presse -- English., (November 25, 1999; Thursday). Explosion outside Iranian opposition camp in Iraq. Associated Press International. , (July 28, 1988, Thursday, PM cycle). Iran Claims Repelling Attack By Iraqis And Rebels. The Associated Press. ","""Tehran has denied it was supporting the PKK and accused Turkey of backing Iran's main armed opposition group, the Mujahedeen Khalq."".... ""The Mujahedeen Khalq has nearly 20 camps in Iraq are equipped with tanks, artillery guns and helicopters to launch attacks on Iran. ""... ""Ali Riza Jafer Zada, spokesman for the Mujahedeen Khalq rebels based in Iraq, said Wednesday in Baghdad that its fighters shot down two Iranian warplanes and a helicopter gunship in the central sector of the warfront. During previous actions said to involve the Mujahedeen Khalq, Iran has declared that Iraqi soldiers fought the battles and allowed the rebels to take the credit. No independent observers have seen the battles.""",,0,0,,,,,1,10/06/1996,1996,"(October 06, 1996). Alleged Turkish spy arrested in Iran. Agence France Presse., (October 07, 1996; Monday). Turkey Denies Ties with Alleged Spy Arrested in Iran. Associated Press International.","""The authorities have arrested an alleged Turkish agent in northwestern Iran for spying for neighboring Turkey, Iran's official news agency IRNA reported Sunday. An intelligence ministry official in Orumieh, in West Azerbaijan province neighboring Turkey, told IRNA that the unidentified suspect entered Iran illegally, disguised as a tourist. He ""confessed"" to planning to take pictures of remote sites in Iran and trying to show they are bases of the outlawed Kurdistan Workers' party (PKK), which has been fighting for more than a decade for a separate homeland for Kurds in southeastern Turkey. He also brought with him a ""considerable amount"" of ""propaganda tracts and brochures"" from Turkey linked to the PKK, he said. The suspect was caught before he had a chance to complete his mission, the official added, without giving the date of the arrest. He added that the suspect was working for ""certain political currents"" in Turkey with influence in the country's secret services. He was to be helped here by three members of the Turkish embassy in Tehran to carry out his mission, the Iranian official said without identifying the three. IRNA charged certain secular circles were trying to prevent the improvement of relations between Tehran and the pro-Islamic government in Ankara by ""devising a scenario that Iran supports the PKK."" Some Turkish officials and newspapers have claimed that PKK rebels have rear bases in Iran which they allegedly use to launch attacks on Turkish police posts in the border region. Iran has strongly denied the charges.""... ""The foreign ministry on Monday denied that its diplomats had any connection with an alleged spy arrested in Iran. ''Such allegations of course are totally false. Turkish diplomats in foreign countries do not engage in those sort of activities. It is out of the question,'' Sermet Atacanli, the ministry spokesman, told a news conference.""",,1,07/28/1999,1999,"(July 28, 1999). Turkey cautioned against sliding into ""devastating"" war with Iran. Mideast Mirror. ","""Al-Hayat reports Wednesday that Turkish President Suleyman Demirel warned Iran in no uncertain terms not to misconstrue Ankara's ""patience"" as a sign of weakness. Countries that have differences with Turkey are ""fully aware of our strength"" and it would not be in their interest to ""miscalculate,"" as past experience attests to the results of such miscalculation, it quotes Demirel as saying. The Turkish leader could have been referring to Ankara's threats last year to take military action against Syria unless it banned PKK activities on its territory and expelled PKK chief Abdallah Ocalan, which is what Damascus eventually did. Al-Hayat sees Demirel's remarks as a response to a statement by the commander of Iran's land forces, Brig.-Gen. Abdolali Pourshasb, at the start of Tuesday's military exercises, to the effect that the maneuvers were part of military preparations to ""repel those who would violate Iran's airspace and international borders.""""",,0,0,,,,,1983-05-01,1984-08-15,,1983,5,1,1984,8,15,,,,,ms,0
360,1984,1998,640,159,652,1166,1,Turkey,Syria,PKK,1,05/1996,1996,"GSS, 4190","""In May 1996, there were a series of explosions in Damascus. Syria charged that Turkey had orchestrated the attacks in order to kill PKK leader Abdallah Ocala, who was in Syria. Syria responded the next month by massing troops along the border. In response, Turkey sent 70,000 troops to the border as well. Turkey accused Syria of allowing the PKK to train on its territory and said that better ties would depend on Syria’s ending this support. This event coincided with other tensions as well, including a dispute over the waters of the Euphrates River and a Turkish-Israeli military accord. Tensions eased considerably with the establishment of a pro-Islamic Turkish government. Since the Syrian border fortification was a response to alleged Turkish actions targeting the PKK in Syria, this MID should be interpreted as an attempt by Syria to deter externalization by Turkey. In addition, the Turkish troop movements coincided with demands that Syria end support for the PKK. Hence, this MID receives a secondary coding as interstate coercion.""",,0,0,,,,,0,0,,,,,1,06/17/1996,1996,"(June 17, 1996). Israel's hand seen behind mounting tension between Turkey and Syria. Mideast Mirror. ","""The severely strained relationship between Syria and Turkey seems to be deteriorating fast, amid press reports Monday of troop buildups and skirmishes along the border and of fresh bombings inside Syria suspected to be the work of Turkish intelligence agents.""",,1,05/1996,1996,"GSS, 4190","""In May 1996, there were a series of explosions in Damascus. Syria charged that Turkey had orchestrated the attacks in order to kill PKK leader Abdallah Ocala, who was in Syria. Syria responded the next month by massing troops along the border. In response, Turkey sent 70,000 troops to the border as well. Turkey accused Syria of allowing the PKK to train on its territory and said that better ties would depend on Syria’s ending this support. This event coincided with other tensions as well, including a dispute over the waters of the Euphrates River and a Turkish-Israeli military accord. Tensions eased considerably with the establishment of a pro-Islamic Turkish government. Since the Syrian border fortification was a response to alleged Turkish actions targeting the PKK in Syria, this MID should be interpreted as an attempt by Syria to deter externalization by Turkey. In addition, the Turkish troop movements coincided with demands that Syria end support for the PKK. Hence, this MID receives a secondary coding as interstate coercion.""",,0,0,,,,,1983-05-01,1984-08-15,,1983,5,1,1984,8,15,,,,,ms,0
361,1986,1986,461,163,439,1367,2,Togo,Burkina Faso,MTD,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1986-09-23,1986-09-23,1986-09-24,1986,9,23,1986,9,23,1986,9,24,,ms,0
362,1986,1986,461,163,452,1367,2,Togo,Ghana,MTD,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1986-09-23,1986-09-23,1986-09-24,1986,9,23,1986,9,23,1986,9,24,,ms,0
363,1989,1991,750,169,770,1168,1,India,Pakistan,Kashmir insurgents,1,09/14/1991,1991,"By BINOO JOSHI, Associated Press Writer. (September 14, 1991, Saturday, AM cycle). Border Region Tense in Wake of Heaviest India-Pakistan Clash in Decades. The Associated Press. ","""Indian and Pakistani troops are facing each other ready for battle across a cease-fire line in Jammu-Kashmir state after the heaviest fighting between the two armies during peacetime. At least 30 soldiers and three civilians were killed in a 10-day battle for control of a village straddling the cease-fire line, Indian officials say. The fighting, including heavy artillery firing by both sides, ended a week ago.""",,0,0,,,,,0,0,,,,,1,12/08/1990,1990,"Steve Coll, Washington Post Foreign Service. (December 8, 1990, Saturday, Final Edition). India, Pakistan Wage Covert 'Proxy Wars'; Destabilization Efforts Focus On Exploiting Ethnic Tensions. The Washington Post.","""Pakistani military officers charge that India is fighting back by renewing covert operations in Sind, Pakistan's ethnically troubled southern province. Pakistan last month expelled four diplomats from the Indian consulate in Karachi, accusing them of being agents of the Research and Analysis Wing, India's main intelligence agency, according to Pakistani military sources. A senior Pakistani military officer said the alleged agents had been caught traveling without permission in rural Sind, where they allegedly met with radical Sindi nationalists and organized-crime figures and offered to provide weapons and other assistance. He also said ISI had obtained a memorandum from the Indian intelligence agency's New Delhi headquarters asking the Indian consulate in Karachi to establish about a dozen ""safe houses"" in Sind from which covert operations could be mounted.""",,1,04/14/1990,1990,"By Mark Fineman Special to The Star (Los Angeles Times). (April 15, 1990, Sunday, SUNDAY SECOND EDITION). Attacks spark war fears between India, Pakistan. The Toronto Star. ","""That rhetoric was heightened yesterday when India's Home Minister Mufti Mohammed Sayeed suggested that war with Pakistan would be ""the only option left to India"" if Pakistan continues to support Muslim separatists in Kashmir.""","Back on forth on whether Pakistan wants war: ""Despite the belligerent posturing, however, Singh said he did not believe that Pakistan actually wants all-out war with India. ""In my perception, Pakistan's strategy is to avoid armed conflict, yet continue to fan insurgency within India,"" he said.""Their strategy is to achieve the territorial goals without the price of war."" Yet in subsequent public statements, Singh asserted that Pakistan appears to be preparing for war. Its air force, he said, has reactivated border air bases and moved artillery to forward positions.""",1,08/13/1990,1990,"(August 13, 1990, Monday, PM cycle). Pakistan Says It Repulsed Indian Attack, India Denies Attacking. The Associated Press.","""Defense officials said Indian troops used heavy artillery, anti-tank guns and mortars in an attempt to capture an outpost on the KEL sector in Pakistan-controlled Kashmir...In New Delhi, a spokesman for the Indian government denied any fighting had occurred... ""It's not true,"" said the spokesman, who cannot be identified under briefing rules. ""We have not attacked. We have not used any artillery. We have not suffered any casualties."" Skirmishes and small arms fire are frequent along the cease-fire line, but Sunday's assault marked the first time that heavy artillery has been used, the defense official said.""",,1984-02-06,1990-02-12,,1984,2,6,1990,2,12,,,,,ms,0
364,1995,2001,750,170,710,1169,2,India,China,ULFA,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1983-12-31,1990-11-30,1990-11-30,1983,12,31,1990,11,30,1990,11,30,,ms,0
365,1990,2009,750,170,770,1169,2,India,Pakistan,ULFA,0,0,,,,,1,2007,2007,UCDP external_id 4529,Funding/Economic Support for BLA,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,"nothing from Nexis Uni when include ""ULFA"" in search besides blaming of Pakistan by India. General attacks (many overlaping with row 1 but appears to be mostly due to Kashmir conflict, not ULFA).",1983-12-31,1990-11-30,1990-11-30,1983,12,31,1990,11,30,1990,11,30,,ms,0
366,1989,1989,95,172,2,1622,2,Panama,United States,Military faction (forces of Moisés Giroldi),0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1989-10-03,1989-10-03,1989-10-03,1989,10,3,1989,10,3,1989,10,3,,ec,0
367,1996,1996,910,174,940,1171,1,Papua New Guinea,Solomon Islands,BRA,1,Dec 5 1996,1996,"""Solomon Islands Complains of Border Incursion by Papua New Guinea Troops.” The Associated Press, December 5, 1996. https://advance-lexis-com.ezproxy.lib.utexas.edu/api/document?collection=news&id=urn:contentItem:3SJ4-F3R0-0006-H1GY-00000-00&context=1516831.",“The Solomon Islands government claimed today that 20 Papua New Guinea troops attacked one of its border surveillance posts and stole weapons . . . The Solomons government regularly complains about border incursions. Papua New Guinea troops admit to sometimes crossing the border in pursuit of rebels who are fighting a guerilla war for independence from Papua New Guinea for the nearby copper-rich island of Bougainville.”,,0,0,,,,,0,0,,,,,0,0,,,,,1,3/27/1996,1996,"""PNG issues warning to Solomon Islands over Bougainville."" Agence France Presse -- English. March 27, 1996. https://advance-lexis-com.ezproxy.lib.utexas.edu/api/document?collection=news&id=urn:contentItem:3TDD-VYX0-0031-V2JC-00000-00&context=1516831.","Quote from Defense Minister of Papua New Guinea -- """"I am warning the Solomons Islands that if criminals [BRA forces] cross the border and get refuge in the Solomons, the PNGDF (Defence Force) will cross their border in hot pursuit and deal with those criminals on Solomon Islands soil,"" Ijape said.""","After this threat was made,  the PNG government soon released a statement that their views did not reflect the defense minister's. However, when Solomon Islands asked for clarification, the PNG government reaffirmed the statment while simultaneously asking for Solomon Islands to stop harboring rebels. At the same time the prime minister said he agreed with Ijape. Source: ""BOUGAINVILLE INSURGENCY; Papua New Guinea seeks to calm Solomon Islands' fears of military incursion"". BBC Summary of World Broadcasts. April 3, 1996, Wednesday. https://advance-lexis-com.ezproxy.lib.utexas.edu/api/document?collection=news&id=urn:contentItem:3S51-KCG0-0017-G2XB-00000-00&context=1516831.",0,0,,,,,1989-04-06,1990-02-07,1990-10-01,1989,4,6,1990,2,7,1990,10,1,,ec,0
368,1990,1990,432,177,620,1373,2,Mali,Libya,MPA,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1990-06-28,1990-07-21,1990-09-04,1990,6,28,1990,7,21,1990,9,4,,ts,0
369,1998,2002,517,179,490,1380,2,Rwanda,Democratic Republic of Congo,FDLR,1,06/05/1999,1999,"(June 05, 1999). Rwanda launches heaviest attacks in DRCongo: Zimbabwe. Agence France Presse -- English.","""Zimbabwe on Saturday accused Rwanda of launching its heaviest attacks in the Democratic Republic of Congo (DRC) since the start of the war last August. Army spokesman Chancellor Diye said in a statement the attacks made it clear that Rwanda, which backs rebels in the DRC, never intended to honour its unilateral ceasefire declaration made on May 28. ""Zimbabwean and allied positions within the DRC have continued to come under very intensive attack from the invading Rwandan army and its rebel allies,"" Diye said.""",,1,1998,1998,"UCDP, 2013","Troops as secondary warring party, Weapons, Materiel/Logistics, Training/Expertise, Funding/Economic Support to RCD",,0,0,,,,,0,0,,,,,1,08/08/1998-08/09/1998,1998,"By Our International Staff. (August 10, 1998, Monday). Congo warns Rwanda of war EMERGENCY SUMMIT SOUTHERN AFRICAN STATES APPOINT GROUP TO PROBE CONFLICT:. Financial Times (London,England). ","""Leaders of the Democratic Republic of Congo and Rwanda exchanged threats of war at the weekend as mediation efforts by southern African states got under way. At the end of a seven-nation emergency summit at Victoria Falls, Robert Mugabe, Zimbabwe's president, called for an end to the fighting and announced the appointment of a committee to investigate the widening conflict. The Congo government last night said that it had launched twin offensives against rebels and Rwandan soldiers in the east and west of the former Zaire and that fighting was taking place on both fronts. It also accused Ugandan troops of ""violating the integrity of Congolese territory""... On his return to the Rwandan capital, Kigali, Mr Bizimungu accused Mr Kabila of trying to establish a pretext to attack Rwanda and threatened Congo with a pre-emptive strike. ""We will not wait for Congo to attack first,"" Mr Bizimungu told Associated Press. He said Rwanda had evidence that Mr Kabila had been training at least 10,000 former Hutu soldiers and militiamen, whom he planned to use against Rwanda.""",,0,0,,,,,1990-10-01,1990-10-03,,1990,10,1,1990,10,3,,,,,"ts, ms",0
370,1990,1994,517,179,500,1379,1,Rwanda,Uganda,FPR,1,1/24/1991,1991,GSS 3979,"""In January 1991, the Rwandan government made allegations that the Ugandan military (NRA) was actively supporting Rawandan Patriotic Front (RPF) rebels in attacks on Rwanda. The Ugandan government strongly denied the allegations. For over a year, there were many border clashes and failed cease-fires... In July, allegations against the Ugandan NRA by Rwanda were supported with the confessions of Ugandan NRA soldiers... In August, Rwandan troops began heavy shelling on Uganda’s borders in retaliation to multiple rebel attacks. The ending clash began on December 14th, when RPF rebels attacked the Ruhengeri region. After four days of heavy fighting, the rebels were overwhelmingly defeated by Rwandan armed forces. Again, it was discovered that many of the rebel soldiers killed were Ugandans wearing NRA uniforms. This MID is coded as direct intervention in an ongoing civil war because Uganda was clearly aiding Rwandan rebels. In addition, Rwandan shelling of Uganda appears to be a case of interstate coercion.""",,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1990-10-01,1990-10-03,,1990,10,1,1990,10,3,,,,,"ts, ms",0
371,2000,2000,517,179,500,1380,2,Rwanda,Uganda,FDLR,1,05/10/2000,2000,"BY TIMOTHY KALYEGIRA. (May 10, 2000, Wednesday). Uganda, Rwanda clash after cease fire. United Press International. ","""Rwanda claimed Wednesday it had captured several Ugandan prisoners of war during the Monday clashes between the Rwandan and Ugandan armies in the Democratic Republic of Congo.""",,0,0,,,,,0,0,,,,,0,0,,,,,1,05/10/2000,2000,"BY TIMOTHY KALYEGIRA. (May 10, 2000, Wednesday). Uganda, Rwanda clash after cease fire. United Press International. ","""Ugandan troops reportedly are arriving in the border district of Ntungamo, less than 10 kilometers (6.25 miles) from the Uganda-Rwanda border. Sources in Kampala told United Press International Wednesday that Rwanda is also stepping up its deployment near the border.""",,0,0,,,,,1990-10-01,1990-10-03,,1990,10,1,1990,10,3,,,,,ms,0
372,1990,1990,433,180,404,1381,1,Senegal,Guinea-Bissau,MFDC,1,05/19/1990,1990,"(May 22, 1990, Tuesday). Senegal violent incidents in Casamance; border protest by Guinea Bissau. BBC Summary of World Broadcasts.","""Guinea Bissau has accused Senegal of violating the border between the two countries (which adjoins the Casamance region), AFP reported on 20th May. A government communique said that soldiers from Senegal had attacked the Guinea Bissau army on the border on the 19th. [4]""",,0,0,,,,,1,04/11/1990,1990,"(April 14, 1990, Saturday, AM cycle). Guinea-Bissau Accuses Senegal of Attack on Soviet Boat. The Associated Press. ","""In a simmering maritime feud between two West African nations, Guinea-Bissau accused Senegal's navy of entering its waters, seizing a Soviet fishing boat and shooting at it, a report said Saturday. Guinea-Bissau has claimed the disputed section off the Atlantic coast, which potentially contains oil, since independence from Portugal in 1974. No casualties were reported in the incident Wednesday, according to a Guinea-Bissau government statement quoted by the Portuguese news agency Lusa. The incident is the latest in a series of clashes over a disputed maritime frontier which have soured relations between Guinea-Bissau and Senegal, a former French colony. The disputed waters lie just off the land border between Senegal and Guinea-Bissau. The zone was listed as Senegalese territory in 1960 by an exchange of letters between Portugal and France. A World Court ruling upheld that decision last year.""","appears to be a separate feud, but corresponds with timing of rebel issues",0,0,,,,,0,0,,,,,1,4/12/2000,2000,BBC,"Government officials in Guinea-Bissau say that a military aircraft from neighbouring Senegal has bombed two villages on the Bissau side of the border, apparently while pursuing Senegalese rebels active in the border area.",,1988-12-31,1990-08-31,1990-12-31,1988,12,31,1990,8,31,1990,12,31,,"jm, ms",0
373,1990,1990,433,180,620,1381,2,Senegal,Libya,MFDC,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1988-12-31,1990-08-31,1990-12-31,1988,12,31,1990,8,31,1990,12,31,,ms,0
374,1990,1990,433,180,645,1381,2,Senegal,Iraq,MFDC,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1988-12-31,1990-08-31,1990-12-31,1988,12,31,1990,8,31,1990,12,31,,ms,0
376,1990,1990,52,183,620,1623,2,Trinidad and Tobago,Libya,Jamaat al-Muslimeen,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1990-07-27,1990-08-02,1990-08-02,1990,7,27,1990,8,2,1990,8,2,,ms,0
377,1999,1999,522,184,531,1383,2,Djibouti,Eritrea,FRUD-AD,0,0,,,,,1,01/12/1999,1999,"VERONIQUE BAGARRY . (January 12, 1999; Tuesday). Increase in arms shipments to Ethiopia through Djibouti. Associated Press International. ","""Landlocked Ethiopia is stepping up arms imports through the port of Djibouti and is exploring the possibility of trans-shiping them through Somaliland to avoid Eritrean attacks, port sources said Tuesday...Djibouti rebels, reportedly backed by Eritrea, have harassed land transport along the main road linking the Gulf of Laden port state and the Ethiopian cities of Dee and Addis Ababa.""","Djibouti is helping Ethiopia fight Eritrea. Ethiopia is land-locked, so they use Djibouti's port to import supplies. However, Eritrea supports Djibouti's rebels whom thus help fight on the Eritrean side of the Eritrean-Ethiopian War. In this case, Djibouti rebels harassed the land transport (intended at aiding Ethiopia) that runs through Djibouti. Although Ethiopia's main motivation in fighting Eritrea appears to be land disputes, an Ethiopian victory would be favorable for Djibouti.",0,0,,,,,0,0,,,,,1,02/23/1999,1999,"(February 23, 1999). Ethiopia-Eritrea conflict puts pressure on Djibouti. Agence France Presse -- English. ","""The border war between Ethiopia and Eritrea is putting growing pressure on neighboring Djibouti, whose government has sent troops to the border and is giving shelter to nomads displaced by the fighting. Informed sources said the Djibouti government has mobilized ""a large part of its armed forces"" in the Afar mountains of its northern frontier, which it shares with Eritrea, and beyond which lies the strategic Eritrean port of Assab, some 50 kilometers (30 miles) away.""","Troop movements are directly related to Ethiopian-Eritrean war. However, Djiboutian rebels (backed by Eritrea) have been noted to fight against Ethiopia.",0,0,,,,,1991-11-12,1991-11-13,,1991,11,12,1991,11,13,,,,,ms,0
378,1998,1999,451,187,439,1384,2,Sierra Leone,Burkina Faso,RUF,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1,04/08/1999,1999,"(April 8, 1999, Thursday,). Liberia and Burkina Faso shipping arms to Sierra Leone rebels. Deutsche Presse-Agentur.","""Liberia and Burkina Faso are still shipping arms to rebels in Sierra Leone, said the new commander of the West African Peacekeeping Force in Sierra Leone (ECOMOG), Felix Mujakperuo, on Thursday...ECOMOG will strike at the channels involved in the clandestine action, Mujakperuo said at his first press conference in Sierra Leone's capital Freetown.""","threat was technically from a ""proxy""",0,0,,,,,1991-03-23,1991-04-01,,1991,3,23,1991,4,1,,,,,ms,0
379,1997,2000,451,187,450,1384,2,Sierra Leone,Liberia,RUF,1,01/06/1999,1999,"(February 04, 1999). Most SLeonean rebel troops killed in Freetown invasion: Kabbah. Agence France Presse -- English., By Lansana Fofana. (February 10, 1999, Wednesday). CONFLICT-SIERRA LEONE: XENOPHOBIA ON THE RISE. IPS-Inter Press Service.","""The president, at a press conference, displayed the minutes of an account of the rebel invasion of Freetown on January 6, which he said were seized from rebel insurgents...Two ships carrying armed personnel and ammunition for rebel reinforcements were bombed by Alpha jets belonging to the west African ECOMOG force, the documents said.""...""About three weeks ago, ECOMOG fighter jets and naval gunboats attacked a ship carrying supposed mercenaries, reportedly heading towards the territory controlled by the rebels. Both ECOMOG and Sierra Leonean authorities have confirmed the attack, claiming that the ship was sailing from Liberia. The authorities in Liberia have yet to comment on the incident.""",Direct retaliation was technically by a proxy,1,08/11/2000,2000,"(August 11, 2000). Liberia; Taylor's Sierra Leone Peace Plan: ""Thanks, But No Deal"". Africa News.  ","""And yet as Taylor sees it, ""No one appears to be listening to the legitimate concerns of the Liberian Government about the large groups of Liberian combatants in Sierra Leone, some identified to be training with the un- restructured Sierra Leonean army, who pose, as well, a direct threat to Liberia's national security"".",not marked in UCDP until 2003 (external_id 3900),0,0,,,,,0,0,,,,,1,"06/15/2000,05/28/1999",1999,"(June 15, 2000, Thursday). Defence minister says dissidents plan to launch attack from Sierra Leone. BBC Summary of World Broadcasts.,(May 28, 1999; Friday). Liberia's Taylor cancels visit, fears cross-border attack. Associated Press International.  ","""The Sierra Leone deputy defence minister recently said the Sierra Leonean government is considering a confrontation between Liberia and that country because of President Taylor's alleged support to the RUF [Revolutionary United Front]""... ""In a statement, Taylor said he was calling off the trip to Nigeria's capital of Abuja because of ''credible intelligence reports'' of troop movements in Sierra Leone that ''threaten Liberia's stability.''""",,0,0,,,,,1991-03-23,1991-04-01,,1991,3,23,1991,4,1,,,,,ms,0
